NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-ORGAO,NOME-DO-CURSO,NOME-PARTICIPANTE-BANCA,ORDEM-PARTICIPANTE,NOME-CITACAO-BANCA,NRO-ID-CNPQ,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Mestrado,CROWD LITERATURE REVIEW ? UMA FERRAMENTA PARA APOIAR O PROCESSO DE REVISÃO SISTEMÁTICA DA LITERATURA DE FORMA COLABORATIVA,2016,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Walquíria Castelo Branco Lins;Danilo Monteiro Ribeiro;,1;2;3;,"ALEXANDRE, G. H. S.;LINS, W. C. B.;RIBEIRO, D. M.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Análise do Impacto das Boas Práticas de Big Data na Administração Pública Federal,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Fernando Selleri Silva;,1;2;,"ALEXANDRE, GUSTAVO H.S.;SILVA, F. S.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Aplicação de Uma Estratégia Incremental de Gestão Ágil de Projetos com Aderência Ao CMMI em um Projeto de Implantação de ERP,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Fernando Selleri Silva;Felipe Santana Furtado Soares;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;SILVA, F. S.;SOARES, F. S. F.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Gestão do Conhecimento em Empresas de Software do Porto  Digital,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Fernando Selleri Silva;Felipe Santana Furtado Soares;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;SILVA, F. S.;SOARES, F. S. F.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,USO DE BIG DATA NO PLANEJAMENTO URBANO EM CIDADES  INTELIGENTES: Um mapeamento sistemático,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Fernando Selleri Silva;Felipe Silva Ferraz;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;SILVA, F. S.;FERRAZ, F. S.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Uso dos Métodos Ágeis em Escala no Contexto de Desenvolvimento Distribuído de Software: Uma Revisão Sistemática da Literatura,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Fernando Selleri Silva;Felipe Santana Furtado Soares;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;SILVA, F. S.;SOARES, F. S. F.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,O Uso de Práticas Devops no desenvolvimento de Software na Universidade Federal do Acre,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Carlos Diego Cavalcanti Pereira;Felipe Silva Ferraz;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;PEREIRA, C. D. C.;FERRAZ, F. S.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Adoção da Tecnologia Blockchain na Educação: Uma Revisão Sistemática,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Ariane Nunes Rodrigues;Felipe Silva Ferraz;,1;2;3;,"ALEXANDRE, GUSTAVO H.S.;RODRIGUES, A. N.;FERRAZ, F. S.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Analisar a Utilização de Metodologias Ágeis por Meio do Framework Scrum na Formação Profissional do Acadêmico de Sistemas para Internet da Faculdade de Tecnologia do Amapá  - META,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Engenharia de Software,Gustavo Henrique da Silva Alexandre;Manuel Gonçalves  da Silva Neto;Walquíria Castelo Branco Lins;,1;2;3;,"ALEXANDRE, GUSTAVO H. S.;SILVA NETO, M. G.;LINS, W. C. B.;",,2968564981079442,Gustavo Henrique da Silva Alexandre,Alexandre,"ALEXANDRE, G. H. S.;ALEXANDRE, GUSTAVO H. S.;ALEXANDRE, GUSTAVO;ALEXANDRE, GUSTAVO H.S.",Rio de Janeiro,RJ,"Doutor em Ciência da Computação pelo Centro de Informática da UFPE - Pesquisando diversos modelos de PBL e suas variações (Problem-Based Learning, Chalenge Based learning, Project Based Learning), suas características, processos e estruturas. Além disso, criou uma ferramenta para apoio ao planejamento da adoção da abordagem PBL para cursos na área de computação (PBL Planner Toolkit). Participou da concepção e formulação da metodologia PBL dos cursos de graduação da CESAR School e foi corresponsável pela capacitação e planejamento do corpo docente. Atua há 4 anos como professor-tutor de PBL em disciplinas para turmas de graduação da área de computação. Participou da concepção e coordenação pedagógica dos programas de Residência de Desenvolvimento em Sistemas Embarcados para a área automotiva e Desenvolvimento em Powertrain, e apoiou no processo PBL nas residências de: Desenvolvimento de Software Linux para Sistemas Embarcados / Desenvolvimento de Software para Gerência de Redes, Residência de Testes Qualcomm os quais fizeram uso da abordagem PBL ao longo dos últimos 7 anos. Atuou em diversos projetos educacionais dando suporte aos alunos e educadores na área de tecnologia para uso em sala de aula. É professor de Metodologia de Pesquisa Científica no Mestrado Profissional de Engenharia de Software do CESAR desde 2013.",04-03-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,Ambiente Virtual de Aprendizagem para Alunos do 5° ano: UX Design da investigação ao framework,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Eduardo José Gonçalves de Oliveira;Luiz Francisco Alves de Araujo;Adailton Laporte de Alencar;,1;2;3;,"OLIVEIRA, E. J. G.;Luiz F. de Araújo;ALENCAR, A. L.;",,4137898857225049,Luiz Francisco Alves de Araujo,Araujo,"ARAUJO, Luiz Francisco A.;ARAÚJO, L.;de Araújo, Luiz F.;Luiz F. de Araújo;Araújo, Luiz",São Paulo,SP,"É doutorando em Design pela Universidade Federal de Pernambuco na área de artefatos digitais, possui mestrado (2015) e graduação em Design 1994) pela mesma instituição. É coordenador do curso de Bacharelado em Design da CESAR School e também atua como coordenador do curso de especialização em Design de Interação para Artefatos Digitais na mesma instituição. Atuou como coordenador do Curso Técnico de Nível Médio de Multimídia/Artes para Jogos Digitais na Escola Técnica Estadual Cícero Dias - Programa NAVE,  e também coordenou a especialização em Design de Interação na Faculdade Guararapes. &amp;#10;Dentro do Programa NAVE coordenou orientou mais de 60 projetos de jogos e artefatos digitais que somam mais de 800.000 downloads nas lojas do Google Play e Microsoft Store, muitos destes projetos foram premiados em eventos como: Festival de Jogos Independentes do SBGames; competições de hackathon da Microsoft; Technovation Challenge; Concurso INOVApps do Ministério das Comunicações; dentre outros. Coordenou também projetos de animações selecionados e premiados em diversos festivais nacionais e internacionais como o Anima Mundi,  Festival Pequeno Cineasta, Mostra Geração - Festival do Rio, I.N.S.A.N.E. Festival, Grenada Aftergow e Fayette Film Fest.&amp;#10;Trabalhou mais de 18 anos na área de comunicação e design para várias empresas e instituições destacando projetos como: o livro/ações ?Comedoria Popular?, patrocinado pelo Fundo Pernambucano de Incentivo à Cultura - FUNCULTURA; &amp;quot;Direito do Consumidor nas Ruas&amp;quot; da ADECCON, financiado pelo Ministério da Justiça; projeto DVD-ROM da &amp;quot;Sala especial Paulo Bruscky&amp;quot; para Bienal de Artes de São Paulo 2004, projeto patrocinado pelo Centro Cultural Brasil Alemanha - CCBA e Consulado Alemão.",10-09-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-4610-6586
Mestrado,Transformação Digital em Saúde: Como o Design Pode Auxiliar a Prática Clínica Através da Aquisição de Dados,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Helda Oliveira Barros;Luiz Francisco Alves de Araujo;Clarissa Menezes de Azevedo Soter;Daniella Araujo de Oliveira;,1;2;3;4;,"BARROS, H. O.;Luiz F. de Araújo;SOTER, C. M. A.;OLIVEIRA, D. A.;",,4137898857225049,Luiz Francisco Alves de Araujo,Araujo,"ARAUJO, Luiz Francisco A.;ARAÚJO, L.;de Araújo, Luiz F.;Luiz F. de Araújo;Araújo, Luiz",São Paulo,SP,"É doutorando em Design pela Universidade Federal de Pernambuco na área de artefatos digitais, possui mestrado (2015) e graduação em Design 1994) pela mesma instituição. É coordenador do curso de Bacharelado em Design da CESAR School e também atua como coordenador do curso de especialização em Design de Interação para Artefatos Digitais na mesma instituição. Atuou como coordenador do Curso Técnico de Nível Médio de Multimídia/Artes para Jogos Digitais na Escola Técnica Estadual Cícero Dias - Programa NAVE,  e também coordenou a especialização em Design de Interação na Faculdade Guararapes. &amp;#10;Dentro do Programa NAVE coordenou orientou mais de 60 projetos de jogos e artefatos digitais que somam mais de 800.000 downloads nas lojas do Google Play e Microsoft Store, muitos destes projetos foram premiados em eventos como: Festival de Jogos Independentes do SBGames; competições de hackathon da Microsoft; Technovation Challenge; Concurso INOVApps do Ministério das Comunicações; dentre outros. Coordenou também projetos de animações selecionados e premiados em diversos festivais nacionais e internacionais como o Anima Mundi,  Festival Pequeno Cineasta, Mostra Geração - Festival do Rio, I.N.S.A.N.E. Festival, Grenada Aftergow e Fayette Film Fest.&amp;#10;Trabalhou mais de 18 anos na área de comunicação e design para várias empresas e instituições destacando projetos como: o livro/ações ?Comedoria Popular?, patrocinado pelo Fundo Pernambucano de Incentivo à Cultura - FUNCULTURA; &amp;quot;Direito do Consumidor nas Ruas&amp;quot; da ADECCON, financiado pelo Ministério da Justiça; projeto DVD-ROM da &amp;quot;Sala especial Paulo Bruscky&amp;quot; para Bienal de Artes de São Paulo 2004, projeto patrocinado pelo Centro Cultural Brasil Alemanha - CCBA e Consulado Alemão.",10-09-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-4610-6586
Mestrado,Modelagem Tridimensional Digital Através de Ferramentas de Fotogrametria: Método para Criação com Ferramentas de Baixo Custo,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Eduardo José Gonçalves de Oliveira;NIlson Valdevino Soares;Adailton Laporte de Alencar;Luiz Francisco Alves de Araujo;,1;2;3;4;,"OLIVEIRA, E. J. G.;SOARES, N. V.;ALENCAR, A. L.;Luiz F. de Araújo;",,4137898857225049,Luiz Francisco Alves de Araujo,Araujo,"ARAUJO, Luiz Francisco A.;ARAÚJO, L.;de Araújo, Luiz F.;Luiz F. de Araújo;Araújo, Luiz",São Paulo,SP,"É doutorando em Design pela Universidade Federal de Pernambuco na área de artefatos digitais, possui mestrado (2015) e graduação em Design 1994) pela mesma instituição. É coordenador do curso de Bacharelado em Design da CESAR School e também atua como coordenador do curso de especialização em Design de Interação para Artefatos Digitais na mesma instituição. Atuou como coordenador do Curso Técnico de Nível Médio de Multimídia/Artes para Jogos Digitais na Escola Técnica Estadual Cícero Dias - Programa NAVE,  e também coordenou a especialização em Design de Interação na Faculdade Guararapes. &amp;#10;Dentro do Programa NAVE coordenou orientou mais de 60 projetos de jogos e artefatos digitais que somam mais de 800.000 downloads nas lojas do Google Play e Microsoft Store, muitos destes projetos foram premiados em eventos como: Festival de Jogos Independentes do SBGames; competições de hackathon da Microsoft; Technovation Challenge; Concurso INOVApps do Ministério das Comunicações; dentre outros. Coordenou também projetos de animações selecionados e premiados em diversos festivais nacionais e internacionais como o Anima Mundi,  Festival Pequeno Cineasta, Mostra Geração - Festival do Rio, I.N.S.A.N.E. Festival, Grenada Aftergow e Fayette Film Fest.&amp;#10;Trabalhou mais de 18 anos na área de comunicação e design para várias empresas e instituições destacando projetos como: o livro/ações ?Comedoria Popular?, patrocinado pelo Fundo Pernambucano de Incentivo à Cultura - FUNCULTURA; &amp;quot;Direito do Consumidor nas Ruas&amp;quot; da ADECCON, financiado pelo Ministério da Justiça; projeto DVD-ROM da &amp;quot;Sala especial Paulo Bruscky&amp;quot; para Bienal de Artes de São Paulo 2004, projeto patrocinado pelo Centro Cultural Brasil Alemanha - CCBA e Consulado Alemão.",10-09-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-4610-6586
Mestrado,Observando Experiências de Serviços em Ambientes Imersivos: Uma Análise Sobre a Aplicabilidade da Realidade Virtual como Meio de Pesquisas em Design de Serviços?.,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Eduardo José Gonçalves de Oliveira;Luiz Francisco Alves de Araujo;Anthony Jose da Cunha Carneiro Lins;,1;2;3;,"OLIVEIRA, E. J. G.;ARAUJO, Luiz Francisco A.;LINS, A. J. C. C.;",,4137898857225049,Luiz Francisco Alves de Araujo,Araujo,"ARAUJO, Luiz Francisco A.;ARAÚJO, L.;de Araújo, Luiz F.;Luiz F. de Araújo;Araújo, Luiz",São Paulo,SP,"É doutorando em Design pela Universidade Federal de Pernambuco na área de artefatos digitais, possui mestrado (2015) e graduação em Design 1994) pela mesma instituição. É coordenador do curso de Bacharelado em Design da CESAR School e também atua como coordenador do curso de especialização em Design de Interação para Artefatos Digitais na mesma instituição. Atuou como coordenador do Curso Técnico de Nível Médio de Multimídia/Artes para Jogos Digitais na Escola Técnica Estadual Cícero Dias - Programa NAVE,  e também coordenou a especialização em Design de Interação na Faculdade Guararapes. &amp;#10;Dentro do Programa NAVE coordenou orientou mais de 60 projetos de jogos e artefatos digitais que somam mais de 800.000 downloads nas lojas do Google Play e Microsoft Store, muitos destes projetos foram premiados em eventos como: Festival de Jogos Independentes do SBGames; competições de hackathon da Microsoft; Technovation Challenge; Concurso INOVApps do Ministério das Comunicações; dentre outros. Coordenou também projetos de animações selecionados e premiados em diversos festivais nacionais e internacionais como o Anima Mundi,  Festival Pequeno Cineasta, Mostra Geração - Festival do Rio, I.N.S.A.N.E. Festival, Grenada Aftergow e Fayette Film Fest.&amp;#10;Trabalhou mais de 18 anos na área de comunicação e design para várias empresas e instituições destacando projetos como: o livro/ações ?Comedoria Popular?, patrocinado pelo Fundo Pernambucano de Incentivo à Cultura - FUNCULTURA; &amp;quot;Direito do Consumidor nas Ruas&amp;quot; da ADECCON, financiado pelo Ministério da Justiça; projeto DVD-ROM da &amp;quot;Sala especial Paulo Bruscky&amp;quot; para Bienal de Artes de São Paulo 2004, projeto patrocinado pelo Centro Cultural Brasil Alemanha - CCBA e Consulado Alemão.",10-09-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-4610-6586
